Employee #,Last Name,First Name,Date,Time-in,Time-out,"Hours 
Worked",Month,Week,
10021,Manalaysay,Garfield ,11-Feb-22,13:00:00,17:00:00,3,Feb,07-Feb-22,2
10022,Villegas,Lizeth ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10023,Ramos,Carol ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10024,Maceda,Emelia ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10025,Aguilar,Delia ,11-Feb-22,08:00:00,17:00:00,8,Feb,07-Feb-22,2
10001,Crisostomo,Jose,11-Mar-22,08:00:00,17:00:00,8,Mar,17-Oct-22,1
10002,Mata,Christian,11-Mar-22,08:00:00,17:00:00,8,Mar,17-Oct-22,1
10003,San Jose,Brad ,11-Mar-22,11:30:00,17:00:00,4.5,Mar,07-Mar-22,1
10004,Salcedo,Anthony,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10005,Romualdez,Alice,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10006,Atienza,Rosie ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10007,Farala,Martha,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10008,Martinez,Leila,11-Mar-22,08:10:00,17:00:00,7.83,Mar,07-Mar-22,1
10009,San Jose,Allison ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10010,Rosario,Cydney ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10011,Lopez,Josie ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10012,De Leon,Selena ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10013,Romualdez,Fredrick ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10014,Bautista,Mark ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10015,Lazaro,Darlene ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10016,Delos Santos,Kolby ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10017,Santos,Vella ,11-Mar-22,08:05:00,17:00:00,7.92,Mar,07-Mar-22,1
10018,Del Rosario,Tomas,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10019,Tolentino,Jacklyn ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10020,Gutierrez,Percival ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10021,Manalaysay,Garfield ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10022,Villegas,Lizeth ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10023,Ramos,Carol ,11-Mar-22,09:00:00,17:00:00,7,Mar,07-Mar-22,1
10024,Maceda,Emelia ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10025,Aguilar,Delia ,11-Mar-22,08:00:00,17:00:00,8,Mar,07-Mar-22,1
10001,Crisostomo,Jose,11-Apr-22,08:00:00,17:00:00,8,Apr,17-Oct-22,2
10002,Mata,Christian,11-Apr-22,08:00:00,17:00:00,8,Apr,17-Oct-22,2
10003,San Jose,Brad ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10004,Salcedo,Anthony,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10005,Romualdez,Alice,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10006,Atienza,Rosie ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10007,Farala,Martha,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10008,Martinez,Leila,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10009,San Jose,Allison ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10010,Rosario,Cydney ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10011,Lopez,Josie ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10012,De Leon,Selena ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10013,Romualdez,Fredrick ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10014,Bautista,Mark ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10015,Lazaro,Darlene ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10016,Delos Santos,Kolby ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10017,Santos,Vella ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10018,Del Rosario,Tomas,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10019,Tolentino,Jacklyn ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10020,Gutierrez,Percival ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10021,Manalaysay,Garfield ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10022,Villegas,Lizeth ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10023,Ramos,Carol ,11-Apr-22,00:00:00,00:00:00,fixed,Apr,11-Apr-22,2
10024,Maceda,Emelia ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10025,Aguilar,Delia ,11-Apr-22,08:00:00,17:00:00,8,Apr,11-Apr-22,2
10001,Crisostomo,Jose,11-Jul-22,08:00:00,17:00:00,8,Jul,17-Oct-22,2
10002,Mata,Christian,11-Jul-22,08:00:00,17:00:00,8,Jul,17-Oct-22,2
10003,San Jose,Brad ,11-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10004,Salcedo,Anthony,11-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10005,Romualdez,Alice,11-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10006,Atienza,Rosie ,11-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10007,Farala,Martha,11-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10008,Martinez,Leila,11-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10009,San Jose,Allison ,11-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10010,Rosario,Cydney ,11-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10011,Lopez,Josie ,11-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10012,De Leon,Selena ,11-Jul-22,08:00:00,17:00:00,8,Jul,11-Jul-22,2
10013,Romualdez,Fredrick ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10014,Bautista,Mark ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10015,Lazaro,Darlene ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10016,Delos Santos,Kolby ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10017,Santos,Vella ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10018,Del Rosario,Tomas,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10019,Tolentino,Jacklyn ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10020,Gutierrez,Percival ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10021,Manalaysay,Garfield ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10022,Villegas,Lizeth ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10023,Ramos,Carol ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10024,Maceda,Emelia ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10025,Aguilar,Delia ,11-Jul-22,10:00:00,17:00:00,6,Jul,11-Jul-22,2
10001,Crisostomo,Jose,11-Aug-22,08:00:00,17:00:00,8,Aug,17-Oct-22,2
10002,Mata,Christian,11-Aug-22,08:00:00,17:00:00,8,Aug,17-Oct-22,2
10003,San Jose,Brad ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10004,Salcedo,Anthony,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10005,Romualdez,Alice,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10006,Atienza,Rosie ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10007,Farala,Martha,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10008,Martinez,Leila,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10009,San Jose,Allison ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10010,Rosario,Cydney ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10011,Lopez,Josie ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10012,De Leon,Selena ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10013,Romualdez,Fredrick ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10014,Bautista,Mark ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10015,Lazaro,Darlene ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10016,Delos Santos,Kolby ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10017,Santos,Vella ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10018,Del Rosario,Tomas,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10019,Tolentino,Jacklyn ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10020,Gutierrez,Percival ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10021,Manalaysay,Garfield ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10022,Villegas,Lizeth ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10023,Ramos,Carol ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10024,Maceda,Emelia ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10025,Aguilar,Delia ,11-Aug-22,08:00:00,17:00:00,8,Aug,08-Aug-22,2
10001,Crisostomo,Jose,11-Sep-22,08:00:00,17:00:00,8,Sep,24-Oct-22,2
10002,Mata,Christian,11-Sep-22,08:00:00,17:00:00,8,Sep,24-Oct-22,2
10003,San Jose,Brad ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10004,Salcedo,Anthony,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10005,Romualdez,Alice,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10006,Atienza,Rosie ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10007,Farala,Martha,11-Sep-22,08:27:00,17:00:00,7.55,Sep,05-Sep-22,2
10008,Martinez,Leila,11-Sep-22,08:01:00,17:00:00,7.98,Sep,05-Sep-22,2
10009,San Jose,Allison ,11-Sep-22,08:05:00,17:00:00,7.92,Sep,05-Sep-22,2
10010,Rosario,Cydney ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10011,Lopez,Josie ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10012,De Leon,Selena ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10013,Romualdez,Fredrick ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10014,Bautista,Mark ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10015,Lazaro,Darlene ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10016,Delos Santos,Kolby ,11-Sep-22,08:28:00,17:00:00,7.53,Sep,05-Sep-22,2
10017,Santos,Vella ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10018,Del Rosario,Tomas,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10019,Tolentino,Jacklyn ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10020,Gutierrez,Percival ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10021,Manalaysay,Garfield ,11-Sep-22,08:11:00,17:00:00,7.82,Sep,05-Sep-22,2
10022,Villegas,Lizeth ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10023,Ramos,Carol ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10024,Maceda,Emelia ,11-Sep-22,08:21:00,17:00:00,7.65,Sep,05-Sep-22,2
10025,Aguilar,Delia ,11-Sep-22,08:00:00,17:00:00,8,Sep,05-Sep-22,2
10001,Crisostomo,Jose,11-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,2
10002,Mata,Christian,11-Oct-22,08:00:00,17:00:00,8,Oct,24-Oct-22,2
10003,San Jose,Brad ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10004,Salcedo,Anthony,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10005,Romualdez,Alice,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10006,Atienza,Rosie ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10007,Farala,Martha,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10008,Martinez,Leila,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10009,San Jose,Allison ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10010,Rosario,Cydney ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10011,Lopez,Josie ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10012,De Leon,Selena ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10013,Romualdez,Fredrick ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10014,Bautista,Mark ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10015,Lazaro,Darlene ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10016,Delos Santos,Kolby ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10017,Santos,Vella ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10018,Del Rosario,Tomas,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10019,Tolentino,Jacklyn ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10020,Gutierrez,Percival ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10021,Manalaysay,Garfield ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10022,Villegas,Lizeth ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10023,Ramos,Carol ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10024,Maceda,Emelia ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10025,Aguilar,Delia ,11-Oct-22,08:00:00,17:00:00,8,Oct,10-Oct-22,2
10001,Crisostomo,Jose,11-Nov-22,08:00:00,17:00:00,8,Nov,24-Oct-22,1
10002,Mata,Christian,11-Nov-22,08:00:00,17:00:00,8,Nov,24-Oct-22,1
10003,San Jose,Brad ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10004,Salcedo,Anthony,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10005,Romualdez,Alice,11-Nov-22,08:15:00,17:00:00,7.75,Nov,07-Nov-22,1
10006,Atienza,Rosie ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10007,Farala,Martha,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10008,Martinez,Leila,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10009,San Jose,Allison ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10010,Rosario,Cydney ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10011,Lopez,Josie ,11-Nov-22,10:30:00,17:00:00,5.5,Nov,07-Nov-22,1
10012,De Leon,Selena ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10013,Romualdez,Fredrick ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10014,Bautista,Mark ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10015,Lazaro,Darlene ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10016,Delos Santos,Kolby ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10017,Santos,Vella ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10018,Del Rosario,Tomas,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10019,Tolentino,Jacklyn ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10020,Gutierrez,Percival ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10021,Manalaysay,Garfield ,11-Nov-22,13:00:00,17:00:00,3,Nov,07-Nov-22,1
10022,Villegas,Lizeth ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10023,Ramos,Carol ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10024,Maceda,Emelia ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10025,Aguilar,Delia ,11-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,1
10001,Crisostomo,Jose,14-Nov-22,08:00:00,17:00:00,8,Nov,24-Oct-22,2
10002,Mata,Christian,14-Nov-22,08:00:00,17:00:00,8,Nov,24-Oct-22,2
10003,San Jose,Brad ,14-Nov-22,11:30:00,17:00:00,4.5,Nov,14-Nov-22,2
10004,Salcedo,Anthony,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10005,Romualdez,Alice,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10006,Atienza,Rosie ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10007,Farala,Martha,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10008,Martinez,Leila,14-Nov-22,08:10:00,17:00:00,7.83,Nov,14-Nov-22,2
10009,San Jose,Allison ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10010,Rosario,Cydney ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10011,Lopez,Josie ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10012,De Leon,Selena ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10013,Romualdez,Fredrick ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10014,Bautista,Mark ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10015,Lazaro,Darlene ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10016,Delos Santos,Kolby ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10017,Santos,Vella ,14-Nov-22,08:05:00,17:00:00,7.92,Nov,14-Nov-22,2
10018,Del Rosario,Tomas,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10019,Tolentino,Jacklyn ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10020,Gutierrez,Percival ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10021,Manalaysay,Garfield ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10022,Villegas,Lizeth ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10023,Ramos,Carol ,14-Nov-22,09:00:00,17:00:00,7,Nov,14-Nov-22,2
10024,Maceda,Emelia ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10025,Aguilar,Delia ,14-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10001,Crisostomo,Jose,15-Nov-22,08:00:00,17:00:00,8,Nov,24-Oct-22,2
10002,Mata,Christian,15-Nov-22,08:00:00,17:00:00,8,Nov,24-Oct-22,2
10003,San Jose,Brad ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10004,Salcedo,Anthony,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10005,Romualdez,Alice,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10006,Atienza,Rosie ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10007,Farala,Martha,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10008,Martinez,Leila,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10009,San Jose,Allison ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10010,Rosario,Cydney ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10011,Lopez,Josie ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10012,De Leon,Selena ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10013,Romualdez,Fredrick ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10014,Bautista,Mark ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10015,Lazaro,Darlene ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10016,Delos Santos,Kolby ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10017,Santos,Vella ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10018,Del Rosario,Tomas,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10019,Tolentino,Jacklyn ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10020,Gutierrez,Percival ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10021,Manalaysay,Garfield ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10022,Villegas,Lizeth ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10023,Ramos,Carol ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10024,Maceda,Emelia ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10025,Aguilar,Delia ,15-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10001,Crisostomo,Jose,16-Nov-22,08:00:00,17:00:00,8,Nov,31-Oct-22,2
10002,Mata,Christian,16-Nov-22,08:00:00,17:00:00,8,Nov,31-Oct-22,2
10003,San Jose,Brad ,16-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10004,Salcedo,Anthony,16-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10005,Romualdez,Alice,16-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10006,Atienza,Rosie ,16-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10007,Farala,Martha,16-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10008,Martinez,Leila,16-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10009,San Jose,Allison ,16-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10010,Rosario,Cydney ,16-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10011,Lopez,Josie ,16-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10012,De Leon,Selena ,16-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10013,Romualdez,Fredrick ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10014,Bautista,Mark ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10015,Lazaro,Darlene ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10016,Delos Santos,Kolby ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10017,Santos,Vella ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10018,Del Rosario,Tomas,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10019,Tolentino,Jacklyn ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10020,Gutierrez,Percival ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10021,Manalaysay,Garfield ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10022,Villegas,Lizeth ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10023,Ramos,Carol ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10024,Maceda,Emelia ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10025,Aguilar,Delia ,16-Nov-22,10:00:00,17:00:00,6,Nov,14-Nov-22,2
10001,Crisostomo,Jose,17-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,2
10002,Mata,Christian,17-Nov-22,08:00:00,17:00:00,8,Nov,07-Nov-22,2
10003,San Jose,Brad ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10004,Salcedo,Anthony,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10005,Romualdez,Alice,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10006,Atienza,Rosie ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10007,Farala,Martha,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10008,Martinez,Leila,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10009,San Jose,Allison ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10010,Rosario,Cydney ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10011,Lopez,Josie ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10012,De Leon,Selena ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10013,Romualdez,Fredrick ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10014,Bautista,Mark ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10015,Lazaro,Darlene ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10016,Delos Santos,Kolby ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10017,Santos,Vella ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10018,Del Rosario,Tomas,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10019,Tolentino,Jacklyn ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10020,Gutierrez,Percival ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10021,Manalaysay,Garfield ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10022,Villegas,Lizeth ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10023,Ramos,Carol ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
10024,Maceda,Emelia ,17-Nov-22,08:00:00,17:00:00,8,Nov,14-Nov-22,2
